@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute classification {0,1,2,3,4,5}
@attribute regression numeric

@data
561,'2017/02/12 13:20:05:072',2,-310.913452,-338.766052,3781.294434,152.051102,-357.429382,3756.435791,-104.327766,306.008362,3785.903076,3,?
562,'2017/02/12 13:20:05:106',2,-291.858856,-346.503571,3781.564453,141.980057,-320.430573,3748.809082,-90.409775,305.139221,3785.075684,3,?
563,'2017/02/12 13:20:05:138',2,-271.943359,-348.547638,3792.426025,157.484299,-353.947205,3745.133789,-79.442062,308.800293,3783.132813,3,?
564,'2017/02/12 13:20:05:172',2,-253.650787,-343.348633,3804.419189,160.972427,-367.268555,3734.317871,-75.465576,309.421875,3762.605225,3,?
565,'2017/02/12 13:20:05:206',2,-246.118164,-349.951233,3808.763916,161.556641,-308.803284,3809.054688,-68.984055,310.792908,3772.932617,3,?
566,'2017/02/12 13:20:05:239',2,-234.099777,-352.962219,3809.937012,167.428146,-333.866852,3850.646484,-56.976749,303.985382,3759.643066,3,?
567,'2017/02/12 13:20:05:272',2,-216.49733,-349.519073,3829.040039,166.476944,-347.415802,3893.858643,-49.259979,301.487976,3754.066162,3,?
568,'2017/02/12 13:20:05:306',2,-199.138199,-342.845825,3836.746338,166.686279,-334.546173,3930.193359,-38.256054,304.871338,3746.220703,3,?
569,'2017/02/12 13:20:05:339',2,-191.285294,-333.770355,3846.339355,195.628616,-307.280457,3892.429932,-37.714119,314.894958,3747.206787,3,?
570,'2017/02/12 13:20:05:371',2,-179.118149,-343.711548,3843.234131,213.280167,-332.895691,3817.349854,-25.552595,306.933014,3744.741699,3,?
571,'2017/02/12 13:20:05:406',2,-177.443054,-348.541687,3825.378662,234.083786,-339.671722,3779.778809,-18.334806,311.478546,3744.552002,3,?
572,'2017/02/12 13:20:05:439',2,-167.171738,-343.055237,3820.51123,242.301315,-341.073792,3758.847656,-8.608469,311.733765,3727.403076,3,?
573,'2017/02/12 13:20:05:472',2,-161.650574,-340.966309,3822.238525,251.110764,-345.01239,3748.358887,-10.374928,309.038269,3714.293701,3,?
574,'2017/02/12 13:20:05:506',2,-158.258301,-348.784363,3815.791992,254.340851,-346.072906,3727.966797,-6.901733,305.282288,3710.796631,3,?
575,'2017/02/12 13:20:05:538',2,-157.825256,-354.587646,3810.041016,255.641327,-345.37085,3713.108154,-5.597157,303.210022,3708.041748,3,?
576,'2017/02/12 13:20:05:573',2,-159.762207,-361.245636,3803.174072,256.328186,-344.312561,3705.680176,-6.500722,302.043365,3707.165283,3,?
577,'2017/02/12 13:20:05:605',2,-159.723862,-362.805176,3785.885254,255.493942,-344.749329,3686.770508,-5.633802,300.475708,3686.709229,3,?
578,'2017/02/12 13:20:05:638',2,-158.791992,-363.156616,3774.124023,255.071198,-346.125122,3676.32373,-3.227407,302.128387,3675.474609,3,?
579,'2017/02/12 13:20:05:673',2,-162.8311,-366.979797,3751.755615,242.870026,-366.105804,3660.62207,-5.323324,301.342133,3652.882324,3,?
580,'2017/02/12 13:20:05:705',2,-167.162384,-376.414856,3727.394775,227.359558,-357.150299,3621.811035,-9.041186,299.607727,3643.62207,3,?
581,'2017/02/12 13:20:05:739',2,-165.131378,-372.193756,3725.207764,218.392792,-362.20932,3597.75708,-17.664936,297.795471,3619.370361,3,?
582,'2017/02/12 13:20:05:772',2,-169.805038,-371.223511,3706.462402,213.287994,-366.725708,3580.192871,-26.739273,297.895538,3591.277588,3,?
583,'2017/02/12 13:20:05:805',2,-198.523773,-249.538635,3696.621094,199.885971,-367.57547,3576.51709,-36.322479,296.90625,3574.770508,3,?
584,'2017/02/12 13:20:05:838',2,-231.458511,-313.455078,3677.602295,188.816162,-370.628479,3562.372559,-44.001049,294.562195,3566.009521,3,?
585,'2017/02/12 13:20:05:872',2,-257.728607,-345.139343,3650.541016,190.159592,-369.767639,3546.468506,-50.753021,300.111694,3545.119873,3,?
586,'2017/02/12 13:20:05:905',2,-280.403412,-363.131165,3621.256592,188.087204,-369.486847,3524.033447,-61.694489,306.010071,3533.146484,3,?
587,'2017/02/12 13:20:05:939',2,-296.605011,-377.967224,3592.554443,190.562134,-370.59375,3499.9104,-68.75547,303.376678,3510.726318,3,?
588,'2017/02/12 13:20:05:973',2,-306.12912,-372.072632,3534.292969,186.878418,-367.216309,3479.397217,-75.209206,305.729828,3484.164795,3,?
589,'2017/02/12 13:20:06:006',2,-331.358978,-355.499512,3488.631104,185.073364,-363.315521,3442.512207,-77.389191,308.132629,3469.539307,3,?
590,'2017/02/12 13:20:06:039',2,-332.412079,-357.696533,3458.63501,182.622055,-357.950806,3435.471191,-79.544006,310.334229,3447.871094,3,?
591,'2017/02/12 13:20:06:072',2,-330.220154,-338.728333,3415.782959,177.379807,-341.758606,3427.084473,-73.725784,315.018127,3436.039795,3,?
592,'2017/02/12 13:20:06:106',2,-335.85083,-326.249817,3371.490479,171.937531,-331.938232,3402.227539,-70.335716,318.294647,3414.139404,3,?
593,'2017/02/12 13:20:06:139',2,-345.248718,-311.213257,3332.576172,179.893753,-325.883667,3390.631348,-63.754333,326.083008,3402.66748,3,?
594,'2017/02/12 13:20:06:173',2,-347.070435,-297.602997,3286.04248,184.646423,-322.353699,3398.29541,-60.077724,324.875153,3398.447021,3,?
595,'2017/02/12 13:20:06:206',2,-346.71579,-287.102356,3248.968018,190.592636,-316.235474,3392.168945,-58.937546,334.243591,3379.795654,3,?
596,'2017/02/12 13:20:06:239',2,-343.498108,-279.087738,3209.468018,201.322037,-315.166534,3384.681885,-50.419182,335.19754,3370.051025,3,?
597,'2017/02/12 13:20:06:272',2,-335.975677,-263.41156,3162.063721,206.990494,-315.356262,3386.221436,-43.499119,339.814423,3365.654053,3,?
598,'2017/02/12 13:20:06:305',2,-328.681946,-252.299423,3124.112305,205.301926,-329.207458,3396.112793,-39.937725,337.58847,3348.971191,3,?
599,'2017/02/12 13:20:06:339',2,-320.175568,-247.545547,3096.778564,203.54895,-339.502625,3401.078369,-37.417461,343.131989,3324.146973,3,?
600,'2017/02/12 13:20:06:373',2,-307.316895,-242.182297,3062.991943,202.278412,-345.73999,3406.834473,-34.888748,344.451904,3297.766113,3,?
601,'2017/02/12 13:20:06:405',2,-298.619263,-236.311676,3031.505371,208.164597,-342.996796,3404.330078,-30.213989,345.653656,3272.042236,3,?
602,'2017/02/12 13:20:06:439',2,-286.232361,-234.259537,3008.750488,213.984558,-340.791718,3400.901855,-27.028721,348.713684,3243.147217,3,?
603,'2017/02/12 13:20:06:473',2,-279.118256,-233.510742,2993.690918,216.480911,-302.857361,3406.068359,-22.523439,350.441895,3229.21582,3,?
604,'2017/02/12 13:20:06:506',2,-274.475555,-233.918655,2982.035645,216.427231,-310.487305,3399.343262,-17.883554,350.4776,3208.283936,3,?
605,'2017/02/12 13:20:06:539',2,-259.253143,-231.581848,2989.313965,203.355225,-294.300171,3350.94043,-14.589132,355.546021,3182.755127,3,?
606,'2017/02/12 13:20:06:573',2,-247.493683,-242.335739,2985.986328,201.35527,-304.38739,3312.23877,-6.733525,355.961975,3170.52417,3,?
607,'2017/02/12 13:20:06:606',2,-235.98056,-256.022003,2971.860107,197.944412,-307.074493,3268.972656,-3.973462,362.496368,3149.890137,3,?
608,'2017/02/12 13:20:06:639',2,-231.689499,-267.261353,2977.875977,216.488556,-351.783508,3265.280273,-0.604419,362.855103,3127.572021,3,?
609,'2017/02/12 13:20:06:673',2,-230.185425,-272.206848,2985.805176,206.602448,-304.973602,3219.94165,2.695158,362.823883,3114.927734,3,?
610,'2017/02/12 13:20:06:705',2,-230.227722,-271.925659,2993.095215,200.554565,-303.212097,3186.983643,2.496966,370.544128,3095.023682,3,?
611,'2017/02/12 13:20:06:740',2,-199.544357,-278.134644,2999.85791,197.406647,-299.61322,3153.408691,4.164394,376.921112,3071.625732,3,?
612,'2017/02/12 13:20:06:790',2,-173.454483,-276.610352,3001.324219,190.348755,-297.349213,3114.508789,2.582872,380.081909,3050.463623,3,?
613,'2017/02/12 13:20:06:822',2,-168.684555,-264.577118,2998.397705,208.187103,-341.698242,3084.621094,3.56951,381.341675,3025.9021,3,?
614,'2017/02/12 13:20:06:856',2,-166.155334,-249.420593,2999.39624,220.816071,-326.383423,3027.334717,3.54586,383.874695,3002.118408,3,?
615,'2017/02/12 13:20:06:889',2,-166.679825,-254.695023,2997.79541,234.029953,-317.422485,2978.177979,0.436871,383.800171,2980.187256,3,?
616,'2017/02/12 13:20:06:923',2,-164.763916,-256.095703,2995.755859,243.486862,-307.551208,2923.495605,-4.403862,384.273193,2960.230469,3,?
617,'2017/02/12 13:20:06:957',2,-193.240326,-276.213989,3007.863037,250.211334,-294.350281,2864.310547,-7.551191,381.950562,2932.720215,3,?
618,'2017/02/12 13:20:06:989',2,-216.759216,-279.443359,3038.546875,277.11087,-255.989029,2745.050049,-10.583773,378.937439,2908.162598,3,?
619,'2017/02/12 13:20:07:022',2,-227.950836,-304.435974,3065.976563,275.638611,-246.977203,2696.320313,-15.334698,379.436401,2885.758057,3,?
620,'2017/02/12 13:20:07:057',2,-240.868134,-321.559204,3055.954102,273.486816,-241.849335,2658.335449,-24.160166,378.223511,2873.484131,3,?
621,'2017/02/12 13:20:07:089',2,-251.640091,-336.78949,3039.479004,271.451416,-238.71553,2629.331299,-35.176025,379.825439,2854.394531,3,?
622,'2017/02/12 13:20:07:123',2,-261.521362,-321.623505,2998.187744,261.166504,-231.52179,2601.011475,-42.432743,379.853088,2824.821045,3,?
623,'2017/02/12 13:20:07:156',2,-267.263397,-328.096252,2951.366211,247.309082,-231.70636,2587.022461,-50.245117,379.831726,2800.060547,3,?
624,'2017/02/12 13:20:07:189',2,-273.036194,-334.601563,2909.297607,231.040863,-238.574509,2569.193848,-59.216351,384.65271,2766.126221,3,?
625,'2017/02/12 13:20:07:222',2,-278.903229,-331.794861,2865.115234,220.782791,-245.958511,2566.358887,-69.36261,388.685364,2739.224121,3,?
626,'2017/02/12 13:20:07:256',2,-291.81076,-329.542816,2818.157471,204.946304,-250.19014,2569.815918,-75.867538,398.892334,2716.750977,3,?
627,'2017/02/12 13:20:07:289',2,-304.516907,-309.944427,2749.852051,170.713776,-262.968536,2572.50293,-80.642036,401.605591,2685.015869,3,?
628,'2017/02/12 13:20:07:323',2,-311.942535,-288.829956,2684.570557,135.808029,-267.08905,2565.484375,-86.118652,407.502533,2659.136475,3,?
629,'2017/02/12 13:20:07:356',2,-325.110168,-275.468079,2619.2854,126.185379,-262.58844,2555.008057,-90.649979,412.619659,2636.208008,3,?
630,'2017/02/12 13:20:07:389',2,-331.692108,-262.652954,2559.65332,124.402725,-262.054596,2540.7229,-93.804077,415.741089,2616.73877,3,?
631,'2017/02/12 13:20:07:422',2,-338.216156,-251.917908,2501.699707,135.063965,-265.251709,2540.96875,-94.529053,415.069946,2588.963867,3,?
632,'2017/02/12 13:20:07:456',2,-341.706207,-241.14209,2448.109375,153.301559,-266.402588,2547.597656,-97.836067,418.005127,2566.605957,3,?
633,'2017/02/12 13:20:07:490',2,-344.499268,-222.672119,2389.109375,164.341888,-260.871765,2550.317139,-101.53051,420.065613,2546.962646,3,?
634,'2017/02/12 13:20:07:523',2,-342.63028,-207.165192,2330.564453,173.954391,-267.599121,2545.490479,-100.856544,420.873352,2528.124512,3,?
635,'2017/02/12 13:20:07:556',2,-343.485321,-192.890427,2275.953857,181.072266,-274.021332,2537.854004,-98.584793,418.358887,2501.665039,3,?
636,'2017/02/12 13:20:07:590',2,-342.088593,-177.310852,2227.56665,187.403351,-283.295563,2531.809326,-95.176643,416.577972,2472.452148,3,?
637,'2017/02/12 13:20:07:622',2,-338.054657,-167.53891,2185.221436,190.304504,-289.198792,2522.937744,-90.658615,415.620117,2441.852783,3,?
638,'2017/02/12 13:20:07:656',2,-329.484711,-157.782669,2148.881348,190.579666,-290.994537,2504.436523,-84.464821,413.747742,2410.520264,3,?
639,'2017/02/12 13:20:07:690',2,-317.434235,-154.446915,2117.932861,189.700867,-290.104065,2480.492432,-77.73262,409.104065,2381.905029,3,?
640,'2017/02/12 13:20:07:723',2,-309.559113,-153.260544,2092.986572,196.595932,-295.412537,2455.877441,-69.431206,409.856445,2365.12085,3,?
641,'2017/02/12 13:20:07:757',2,-304.083496,-163.088165,2069.072021,203.59848,-298.400513,2424.95752,-60.093918,410.250549,2335.727783,3,?
642,'2017/02/12 13:20:07:790',2,-298.232605,-170.806946,2058.272705,205.180466,-296.289063,2387.986328,-53.645538,418.010071,2306.472168,3,?
643,'2017/02/12 13:20:07:823',2,-292.259308,-181.566071,2052.745605,208.041672,-286.677368,2351.716064,-45.428764,419.705627,2271.35791,3,?
644,'2017/02/12 13:20:07:856',2,-287.659119,-191.109756,2056.992432,212.166809,-280.202911,2304.359375,-37.205391,424.398926,2240.770508,3,?
645,'2017/02/12 13:20:07:890',2,-279.975098,-198.672684,2056.638916,221.44017,-277.949463,2252.634766,-29.207262,428.705933,2213.016357,3,?
646,'2017/02/12 13:20:07:922',2,-274.308319,-210.175125,2062.58374,223.738998,-275.902222,2202.244141,-24.401243,431.137329,2185.636963,3,?
647,'2017/02/12 13:20:07:957',2,-269.909332,-217.54744,2066.962646,230.026337,-274.914856,2146.388428,-18.360714,435.182404,2154.465576,3,?
648,'2017/02/12 13:20:07:990',2,-244.429626,-217.279068,2067.600098,238.196274,-256.091858,2093.862793,-15.350857,436.865143,2126.398438,3,?
649,'2017/02/12 13:20:08:023',2,-230.887192,-214.219589,2062.140137,241.920273,-237.459167,2037.795044,-13.280876,438.646515,2100.836914,3,?
650,'2017/02/12 13:20:08:056',2,-235.968674,-219.686478,2070.427734,244.933731,-220.389648,1985.91626,-12.915426,438.752869,2076.553955,3,?
651,'2017/02/12 13:20:08:090',2,-241.271652,-224.837784,2089.325684,250.98027,-203.289917,1933.220947,-12.335716,437.65625,2053.408203,3,?
652,'2017/02/12 13:20:08:124',2,-241.84848,-226.89946,2097.094971,256.980194,-181.376526,1887.531982,-12.391377,439.635925,2026.278931,3,?
653,'2017/02/12 13:20:08:156',2,-241.041519,-226.402542,2097.505127,257.270172,-166.812637,1851.665161,-12.689235,439.195007,2012.292603,3,?
654,'2017/02/12 13:20:08:190',2,-240.600815,-227.322342,2089.835938,256.2323,-156.536041,1821.661377,-15.287483,439.351013,1989.295166,3,?
655,'2017/02/12 13:20:08:224',2,-243.2668,-227.92189,2079.981689,254.264832,-151.09407,1796.726074,-17.781767,439.323608,1967.791992,3,?
656,'2017/02/12 13:20:08:257',2,-243.242523,-226.225067,2060.171631,252.943314,-146.76799,1778.521118,-19.679962,437.614319,1947.035889,3,?
657,'2017/02/12 13:20:08:291',2,-247.738724,-227.525162,2035.499756,248.035065,-154.266266,1764.956543,-23.600668,434.153687,1917.622314,3,?
658,'2017/02/12 13:20:08:323',2,-251.470078,-232.149841,2004.578857,245.467407,-163.348068,1753.313965,-27.995773,435.893616,1897.96228,3,?
659,'2017/02/12 13:20:08:356',2,-256.870667,-229.724991,1970.903687,242.329315,-175.620087,1749.156128,-32.253941,435.952759,1874.640381,3,?
660,'2017/02/12 13:20:08:391',2,-262.933167,-233.886078,1932.475098,234.325348,-190.632141,1753.061035,-38.865097,436.940308,1849.974854,3,?
661,'2017/02/12 13:20:08:424',2,-272.481689,-233.837082,1887.696777,225.964661,-203.909042,1765.529175,-42.119869,439.353668,1828.138794,3,?
662,'2017/02/12 13:20:08:457',2,-278.531097,-229.203644,1841.196899,214.249634,-223.477921,1776.055908,-47.026913,439.733459,1805.197388,3,?
663,'2017/02/12 13:20:08:490',2,-274.128693,-221.875092,1783.938354,214.116028,-232.5224,1788.095337,-51.612709,442.931702,1784.699585,3,?
664,'2017/02/12 13:20:08:524',2,-253.907196,-208.458374,1730.19458,205.083527,-258.52243,1798.501953,-55.795952,446.203857,1766.468262,3,?
665,'2017/02/12 13:20:08:556',2,-226.035599,-197.002563,1686.980591,193.22757,-252.441422,1813.189575,-60.979641,446.034576,1746.331299,3,?
666,'2017/02/12 13:20:08:591',2,-201.67215,-187.925476,1656.872559,179.719208,-239.352905,1821.317139,-63.10704,449.818726,1728.801514,3,?
667,'2017/02/12 13:20:08:624',2,-255.815781,-166.097092,1597.908325,171.157196,-233.045059,1828.211304,-65.791916,449.404694,1716.505981,3,?
668,'2017/02/12 13:20:08:656',2,-284.855286,-148.353546,1555.946777,169.384048,-225.399414,1827.435181,-67.651672,450.152588,1708.924927,3,?
669,'2017/02/12 13:20:08:690',2,-297.571808,-129.091751,1519.90686,167.499069,-217.444031,1826.207886,-68.301857,452.027405,1698.039429,3,?
670,'2017/02/12 13:20:08:724',2,-301.803802,-113.13385,1493.637207,167.283661,-208.660202,1819.701172,-68.822929,453.113281,1696.166016,3,?
671,'2017/02/12 13:20:08:757',2,-303.469543,-97.508728,1477.002197,167.633392,-201.625778,1810.468628,-69.870369,453.643555,1695.220825,3,?
672,'2017/02/12 13:20:08:792',2,-304.005615,-88.244415,1468.208984,169.547501,-195.528564,1801.150879,-68.966492,453.681396,1695.240234,3,?
673,'2017/02/12 13:20:08:793',2,-304.005615,-88.244415,1468.208984,169.547501,-195.528564,1801.150879,-68.966492,453.681396,1695.240234,3,?
674,'2017/02/12 13:20:08:823',2,-304.005615,-88.244415,1468.208984,169.547501,-195.528564,1801.150879,-68.966492,453.681396,1695.240234,3,?
675,'2017/02/12 13:20:08:873',2,-292.157623,-97.252258,1495.520508,175.589783,-201.053406,1768.487671,-63.867676,451.657288,1712.283936,3,?
676,'2017/02/12 13:20:08:907',2,-290.079865,-110.468353,1523.840332,184.937088,-199.111679,1756.435425,-59.147865,448.514587,1727.30896,3,?
677,'2017/02/12 13:20:08:941',2,-285.54422,-129.538132,1558.97583,190.072845,-197.123871,1745.606445,-53.364655,443.848938,1741.838745,3,?
678,'2017/02/12 13:20:08:973',2,-280.485565,-150.15329,1601.192993,194.944031,-194.577271,1739.328979,-47.898041,439.634216,1762.071655,3,?
679,'2017/02/12 13:20:09:007',2,-272.643433,-175.336075,1649.855713,197.736023,-194.337784,1741.109131,-45.117348,433.40506,1781.21521,3,?
680,'2017/02/12 13:20:09:043',2,-271.12326,-189.148865,1706.086304,199.954788,-195.709793,1750.065552,-38.118507,428.311157,1798.78125,3,?
681,'2017/02/12 13:20:09:074',2,-268.194397,-201.895523,1761.093506,202.305817,-201.026123,1758.946411,-30.937895,423.523163,1821.026367,3,?
682,'2017/02/12 13:20:09:107',2,-259.314911,-212.439377,1819.458252,206.679504,-212.611282,1776.844971,-25.783331,417.275269,1838.144775,3,?
683,'2017/02/12 13:20:09:140',2,-250.677261,-220.981796,1876.456421,210.767776,-221.785355,1800.509399,-20.530432,411.262878,1858.69812,3,?
684,'2017/02/12 13:20:09:174',2,-243.521469,-225.975372,1934.635742,219.798141,-228.409897,1830.727417,-15.413719,406.918701,1879.454102,3,?
685,'2017/02/12 13:20:09:207',2,-239.961426,-228.10907,1992.443604,226.687973,-234.779709,1864.892456,-8.999386,406.677399,1898.33606,3,?
686,'2017/02/12 13:20:09:240',2,-233.871567,-222.268417,2043.19519,233.462006,-240.771683,1906.665894,-3.869963,409.244446,1917.765625,3,?
687,'2017/02/12 13:20:09:274',2,-230.075348,-212.325531,2097.443848,239.42392,-246.682022,1949.044678,0.455282,411.282257,1938.962036,3,?
688,'2017/02/12 13:20:09:308',2,-229.568802,-207.581955,2141.393066,245.200623,-252.967819,1995.372803,5.534464,412.479614,1963.63501,3,?
689,'2017/02/12 13:20:09:340',2,-231.548386,-202.577759,2172.071777,250.513489,-258.756409,2039.236694,10.660704,417.125,1980.926636,3,?
690,'2017/02/12 13:20:09:374',2,-231.592239,-196.579712,2191.89502,251.303345,-261.094574,2083.901367,15.817896,421.002014,2006.128296,3,?
691,'2017/02/12 13:20:09:407',2,-237.316406,-192.398163,2205.577637,250.889603,-264.506134,2120.188965,15.743196,425.252075,2023.661743,3,?
692,'2017/02/12 13:20:09:441',2,-242.750381,-190.12413,2211.858643,255.67923,-261.785736,2159.534424,16.638611,425.040741,2049.49292,3,?
693,'2017/02/12 13:20:09:473',2,-250.498505,-189.254791,2214.412109,259.816376,-260.346832,2193.633057,18.381668,423.68042,2067.864746,3,?
694,'2017/02/12 13:20:09:508',2,-254.648529,-193.482712,2211.445068,258.240845,-268.854156,2230.686035,17.381556,422.812439,2098.081055,3,?
695,'2017/02/12 13:20:09:541',2,-262.212524,-196.498993,2202.065186,257.376282,-268.728577,2254.547607,15.899582,417.779999,2116.614014,3,?
696,'2017/02/12 13:20:09:574',2,-272.712921,-204.334641,2183.014404,257.784576,-270.569702,2280.930908,14.405468,415.552338,2143.975586,3,?
697,'2017/02/12 13:20:09:607',2,-273.247009,-200.778397,2175.531738,250.705475,-271.202667,2301.409424,10.124598,412.647278,2177.642822,3,?
698,'2017/02/12 13:20:09:641',2,-278.147888,-205.29335,2157.047852,244.381073,-279.322205,2319.112793,7.106356,407.973175,2200.927246,3,?
699,'2017/02/12 13:20:09:674',2,-277.391022,-204.413864,2140.2229,239.684509,-288.76709,2346.96167,0.231024,401.879944,2225.604492,3,?
700,'2017/02/12 13:20:09:707',2,-278.764221,-196.11821,2125.015381,225.497879,-295.209473,2369.273438,-7.400318,399.422974,2252.4375,3,?
701,'2017/02/12 13:20:09:741',2,-278.577515,-190.96019,2117.54126,214.100357,-298.976166,2390.215576,-14.635809,392.528625,2279.855469,3,?
702,'2017/02/12 13:20:09:774',2,-279.712738,-177.791626,2118.047363,201.003906,-308.788879,2417.365723,-21.511112,384.573303,2314.555664,3,?
703,'2017/02/12 13:20:09:807',2,-280.436127,-170.434357,2124.732666,194.912582,-308.937317,2443.925537,-33.338284,379.063232,2340.412598,3,?
704,'2017/02/12 13:20:09:841',2,-283.049866,-167.116592,2140.891846,182.199722,-318.883667,2466.032227,-42.234245,374.260864,2360.832764,3,?
705,'2017/02/12 13:20:09:874',2,-292.51767,-162.351563,2170.521729,177.734985,-329.870239,2486.31958,-50.986778,371.551605,2389.555908,3,?
706,'2017/02/12 13:20:09:907',2,-305.567596,-159.849503,2204.839844,169.710846,-328.989746,2514.23584,-57.328629,371.624542,2407.906006,3,?
707,'2017/02/12 13:20:09:940',2,-315.917786,-164.826523,2247.241211,167.610809,-317.838379,2545.185059,-64.116447,377.745361,2436.101074,3,?
708,'2017/02/12 13:20:09:974',2,-329.028473,-173.059814,2295.537598,167.793137,-304.011719,2574.45874,-64.28846,377.629242,2464.197754,3,?
709,'2017/02/12 13:20:10:008',2,-336.26651,-187.938293,2354.839111,170.798141,-298.393982,2602.328369,-66.225319,377.356506,2481.703369,3,?
710,'2017/02/12 13:20:10:041',2,-347.563141,-206.197296,2413.974365,172.044907,-290.923523,2625.693359,-67.800308,382.640137,2512.447266,3,?
711,'2017/02/12 13:20:10:074',2,-348.59082,-231.984787,2474.744873,173.776901,-279.773407,2648.873047,-68.231102,381.541931,2536.858154,3,?
712,'2017/02/12 13:20:10:108',2,-348.271362,-253.412476,2540.054688,179.968872,-273.748901,2664.395752,-70.242615,384.967896,2558.555908,3,?
713,'2017/02/12 13:20:10:141',2,-352.035736,-273.187256,2627.4646,193.001434,-276.605164,2693.271729,-70.128502,385.734375,2587.949219,3,?
